hist_mean,hist_std,hist_median,hist_max,hist_min,mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,variance,gradient_mean,gradient_std,width,height,aspect_ratio,image_path,class
196.0,728.80756,22.5,9555.0,0.0,33.76309390943877,36.80830045638719,18.0,0,246,1354.8509824876733,48.65897899988326,101.80085429348222,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1037.jpg,glioma
196.0,755.2344,23.0,10426.0,0.0,31.320452008928573,34.91489643500853,10.0,0,246,1219.0499930673714,43.188438107897134,92.91284153696844,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1038.jpg,glioma
196.0,819.8494,29.5,11657.0,0.0,32.71205357142857,37.21895903690076,8.0,0,249,1385.2509117904972,43.158910554206564,92.9741665025308,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1039.jpg,glioma
196.0,450.02957,42.0,4467.0,0.0,44.089764030612244,37.05124500625042,46.0,0,246,1372.7947565131965,62.5440374315392,97.7101280887732,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1040.jpg,glioma
196.0,458.60687,41.5,4728.0,0.0,43.35590720663265,36.428723030448715,45.0,0,245,1327.0518616291447,59.05769428338047,90.74473952264567,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1041.jpg,glioma
196.0,493.61212,41.0,5207.0,0.0,42.444654815051024,37.384454831633725,43.0,0,249,1397.5974630584622,55.268592581498794,88.65399119570219,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1042.jpg,glioma
196.0,481.3953,60.5,4958.0,0.0,42.875757334183675,38.47967019297984,43.0,0,250,1480.685018160501,55.46263695574642,88.05514409683894,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1043.jpg,glioma
196.0,535.61865,70.5,5727.0,0.0,46.95101243622449,44.60828741628054,45.0,0,254,1989.899306213493,56.916713418965344,89.32906453430019,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1044.jpg,glioma
196.0,626.4427,35.0,7289.0,0.0,38.52329799107143,40.569361125291664,25.0,0,253,1645.8730621143266,54.23103992388296,95.94164661037419,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1045.jpg,glioma
196.0,666.08276,32.0,7735.0,0.0,37.224290497448976,38.658525856368996,25.0,0,250,1494.4816213875501,48.8059413909799,92.23839488624157,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1046.jpg,glioma
196.0,726.7484,35.0,8416.0,0.0,33.70591517857143,38.14879664778337,10.0,0,230,1455.3306856739275,42.630758175695604,83.4254323847941,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1047.jpg,glioma
196.0,738.39056,47.5,7949.0,0.0,39.366868622448976,44.59702126478768,10.0,0,245,1988.894305691924,48.243875436981334,92.70849528460607,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1048.jpg,glioma
196.0,382.14417,67.0,3075.0,0.0,50.04356664540816,40.14189068766655,55.0,0,241,1611.371387980571,68.1303622575654,98.92452685520087,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1049.jpg,glioma
196.0,404.02808,41.0,3463.0,0.0,46.34145806760204,36.331500021226844,52.0,0,247,1319.9778937924061,62.68586329614786,88.21557167995776,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1050.jpg,glioma
196.0,507.5149,3.0,5244.0,0.0,29.811244419642858,24.06172279419133,33.0,0,184,578.9665038245065,41.779346358406144,59.37447107504088,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1051.jpg,glioma
196.0,471.6597,12.5,4193.0,0.0,32.477120535714285,26.163939546421286,36.0,0,213,684.5517325887877,44.23694377540753,64.95330148384475,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1052.jpg,glioma
196.0,461.24646,29.0,4468.0,0.0,39.900470344387756,32.33590063881264,45.0,0,237,1045.6104701231639,50.90595628417837,76.51534202815915,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1053.jpg,glioma
196.0,448.94974,48.5,3831.0,0.0,42.81377551020408,36.56164744731628,47.0,0,243,1336.7540640618492,57.38177682362974,88.958886068239,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1054.jpg,glioma
196.0,446.05832,60.5,4199.0,0.0,46.718191964285715,41.39457965935738,48.0,0,255,1713.5112251748842,58.4865628727043,92.56085315100164,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1055.jpg,glioma
196.0,377.39334,63.0,3423.0,0.0,48.602519132653065,44.25767370875477,45.0,0,250,1958.7416821106033,67.4975303796559,96.10448725783468,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1056.jpg,glioma
196.0,395.44342,66.0,3444.0,0.0,46.315509406887756,42.05647220682933,44.0,0,254,1768.746854483808,62.363200346174224,87.76462177356788,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1057.jpg,glioma
196.0,408.6009,59.5,3748.0,0.0,45.82738759566327,42.6828426406046,41.0,0,243,1821.825055882614,59.78831330336153,87.38320997598125,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1058.jpg,glioma
196.0,403.92664,72.5,3576.0,0.0,50.31869818239796,46.783342509352224,47.0,0,252,2188.681136347363,63.488028983513935,92.51331350906338,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1059.jpg,glioma
196.0,630.31824,17.5,7510.0,0.0,29.771205357142858,28.312947494119488,30.0,0,226,801.622995804767,43.85125453980115,78.61346704637111,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1060.jpg,glioma
196.0,642.7909,20.0,6971.0,0.0,30.427654655612244,28.699622214556907,31.0,0,229,823.6683152582883,45.328213086026416,77.83633264780939,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1061.jpg,glioma
196.0,530.56726,29.0,5363.0,0.0,35.87348533163265,34.68001472971838,33.0,0,252,1202.703421653484,55.879683778464226,98.84028343542096,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1062.jpg,glioma
196.0,658.78107,10.5,8312.0,0.0,27.676618303571427,26.415318832995816,27.0,0,224,697.7690690488233,38.737144301600125,72.97387069205304,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1063.jpg,glioma
196.0,541.3319,15.5,5529.0,0.0,30.69009088010204,27.08772924402502,32.0,0,225,733.7450755976083,42.17031213384031,67.71714701831277,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1064.jpg,glioma
196.0,508.3612,27.0,5081.0,0.0,37.333565848214285,32.348073231105374,40.0,0,238,1046.3978417649562,52.818869193905286,83.81767491327791,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1065.jpg,glioma
196.0,447.4651,44.0,4445.0,0.0,43.63785475127551,37.80737875872667,46.0,0,251,1429.3978886058164,66.7210194321515,97.76002537902663,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1066.jpg,glioma
196.0,434.98624,46.0,3997.0,0.0,41.79023836096939,36.53931468204649,43.0,0,234,1335.1215174336178,64.97956105051634,100.04287145569437,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1067.jpg,glioma
196.0,476.47528,30.0,4541.0,0.0,38.91621492346939,33.77768309328271,41.0,0,232,1140.9318751502365,56.08466462306181,89.60053710056943,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1068.jpg,glioma
196.0,507.17264,21.0,4761.0,0.0,33.79769212372449,29.844305066409596,35.0,0,225,890.6825448969214,48.81846377104779,78.65276749226985,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1069.jpg,glioma
196.0,511.58722,31.0,4791.0,0.0,35.675023915816325,34.06029907113437,34.0,0,236,1160.1039728151165,48.65961060860587,82.13030588976521,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1070.jpg,glioma
196.0,321.72403,53.5,1697.0,0.0,45.95619419642857,36.526640500539536,50.0,0,247,1334.195466255655,64.77830944741395,97.34150993741203,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1071.jpg,glioma
196.0,295.40222,69.0,1400.0,0.0,48.72686144770408,37.7269645315005,52.0,0,243,1423.3238527610965,70.84587283416764,102.0796838549982,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1072.jpg,glioma
196.0,505.08942,44.5,5131.0,0.0,40.68403220663265,38.91373935338582,38.0,0,245,1514.2791104632486,63.50493543876216,109.75448475267086,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1073.jpg,glioma
196.0,478.30344,47.0,4478.0,0.0,39.9167330994898,39.551277775042685,33.0,0,243,1564.3035736385857,68.6030322772023,115.10165516760442,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1074.jpg,glioma
196.0,498.41888,50.5,4867.0,0.0,39.87753109056123,38.938120457206786,38.0,0,249,1516.1772247399454,68.25555939654106,112.79297364162069,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1075.jpg,glioma
196.0,560.849,75.5,5944.0,0.0,44.46494339923469,43.9249486600126,39.0,0,243,1929.4011147847427,58.27764890855521,90.33995193927299,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1076.jpg,glioma
196.0,645.5933,75.0,7974.0,0.0,41.6611328125,43.36486577920389,32.0,0,251,1880.5115840483686,51.02996835159034,78.86904550155596,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1077.jpg,glioma
196.0,750.14954,91.5,8519.0,0.0,39.54446348852041,46.48684889917491,7.0,0,250,2161.0271205747194,51.57146671736875,82.14170449785665,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1078.jpg,glioma
196.0,993.3084,81.5,14258.0,0.0,34.13843271683673,44.50687827666561,3.0,0,237,1980.8622139339293,42.81084785068309,70.1609168237236,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1079.jpg,glioma
196.0,1136.0701,63.0,16214.0,0.0,28.512974330357142,42.04368664957523,2.0,0,240,1767.67158708767,32.447846582570044,57.229321227399645,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1080.jpg,glioma
196.0,392.27722,48.0,3331.0,0.0,47.165896045918366,32.93729641430185,54.0,0,235,1084.8654950835812,62.13079585203808,92.85492923615057,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1081.jpg,glioma
196.0,419.3546,68.5,3482.0,0.0,51.77836017219388,35.836777147095084,61.0,0,246,1284.2745962905565,61.1444114349941,90.72017203561302,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1082.jpg,glioma
196.0,454.10483,55.0,4032.0,0.0,48.13924984056123,35.39236049923301,57.0,0,250,1252.619181707669,54.00870540177896,82.16772255099144,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1083.jpg,glioma
196.0,411.86618,35.0,3291.0,0.0,40.155931122448976,34.161378203171985,42.0,0,251,1166.999760740154,57.99512066081377,88.94679946546641,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1084.jpg,glioma
196.0,432.6751,37.0,3726.0,0.0,38.998126594387756,34.68117410599666,39.0,0,249,1202.7838373704535,53.47964813078716,80.85165511233603,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1085.jpg,glioma
196.0,505.82138,51.5,4811.0,0.0,41.37573740433673,38.30135150668239,41.0,0,232,1466.9935272384414,50.339236353699825,76.39957641030011,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1086.jpg,glioma
196.0,542.17444,52.5,5472.0,0.0,39.111886160714285,39.48143309573708,28.0,0,253,1558.7835592931633,52.02895770396505,78.50048184668988,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1087.jpg,glioma
196.0,1176.2704,15.5,18105.0,0.0,23.666055484693878,30.660949077676314,3.0,0,228,940.09379834386,26.196684489255723,44.06707423597995,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1088.jpg,glioma
196.0,677.3981,84.0,8636.0,0.0,45.511838329081634,46.85005819597463,33.0,0,248,2194.92795296621,52.47226731735895,81.37778933398748,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1089.jpg,glioma
196.0,655.1928,67.5,8856.0,0.0,47.08219068877551,45.87303782835177,45.0,0,250,2104.3355996013925,53.286493526701726,87.9656774067811,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1090.jpg,glioma
196.0,567.43243,73.0,7362.0,0.0,45.976442920918366,43.42886103610255,44.0,0,236,1886.0659708931064,58.61956021670716,93.34248093987027,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1091.jpg,glioma
196.0,556.03125,62.0,6436.0,0.0,44.45416135204081,40.82838623251617,46.0,0,254,1666.9571223515163,57.117469464698566,94.60221275610992,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1092.jpg,glioma
196.0,243.79723,94.5,1684.0,0.0,58.706074617346935,46.86035383188581,57.0,0,252,2195.892761249535,58.46386454771225,70.63859401898077,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1093.jpg,glioma
196.0,236.54637,76.0,1521.0,0.0,56.07856345663265,42.17429269428089,56.0,0,248,1778.670964262874,61.562680795451485,78.39259236889426,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1094.jpg,glioma
196.0,779.43774,85.5,8746.0,0.0,43.241290656887756,49.0672617469442,7.0,0,242,2407.5961753431334,41.79130262859991,66.95551028014937,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1095.jpg,glioma
196.0,776.92896,46.0,10988.0,0.0,36.91485969387755,38.330894319795284,23.0,0,244,1469.2574593553143,41.17014642337677,65.02313344313262,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1096.jpg,glioma
196.0,624.884,79.0,7998.0,0.0,48.475864955357146,47.08813677995534,45.0,0,239,2217.292625407783,52.82205815355695,83.72628342368158,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1097.jpg,glioma
196.0,551.32513,68.5,6377.0,0.0,49.03350207270408,46.209240839847745,51.0,0,241,2135.2939389950525,60.4470713091553,97.8932286078217,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1098.jpg,glioma
196.0,547.52734,47.5,6050.0,0.0,41.52154416454081,36.57808371636941,47.0,0,247,1337.9562083617293,51.7675511314354,88.96733343395833,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1099.jpg,glioma
196.0,506.09836,41.0,5816.0,0.0,47.883510044642854,40.55605170382481,56.0,0,250,1644.7933298033108,60.03556805756213,103.62691488049175,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1100.jpg,glioma
196.0,1192.2941,60.0,15587.0,0.0,26.876255580357142,45.021803433634474,3.0,0,243,2026.9627844168213,25.63829948700383,50.981072361054416,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1101.jpg,glioma
196.0,470.12042,69.0,5432.0,0.0,52.94130660076531,40.810749346169274,63.0,0,253,1665.5172621958557,45.986054654476206,63.709561728455284,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1102.jpg,glioma
196.0,347.5814,83.0,2830.0,0.0,56.91167091836735,40.28693732646858,65.0,0,248,1623.0373191468077,54.66728066117554,71.5826796277479,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1103.jpg,glioma
196.0,345.58554,70.0,3077.0,0.0,68.27798150510205,42.16811646394709,78.0,0,233,1778.150046117005,59.4359504586641,79.31015529631907,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1104.jpg,glioma
196.0,351.95496,71.0,2507.0,0.0,58.910813934948976,36.3214587208069,66.0,0,237,1319.24836360728,61.44842072145588,88.16541170475269,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1105.jpg,glioma
196.0,415.46164,25.0,3518.0,0.0,50.69545200892857,31.699152046647736,59.0,0,210,1004.8362404764913,48.32274404290044,72.18354484262312,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1106.jpg,glioma
196.0,356.75726,61.0,2660.0,0.0,60.099828603316325,40.613934167568175,69.0,0,252,1649.4916485675617,56.686116218277306,83.51729204519533,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1107.jpg,glioma
196.0,780.09424,49.5,9094.0,0.0,37.42568160076531,40.45776283625073,24.0,0,237,1636.8305737143107,48.3385143191059,81.14210580089875,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1108.jpg,glioma
196.0,888.5602,63.0,11242.0,0.0,34.45043447066327,40.12964896798894,5.0,0,240,1610.3887262940157,43.692402978352675,73.83838306867659,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1109.jpg,glioma
196.0,869.39813,45.5,12435.0,0.0,36.22076291454081,42.37108054301008,10.0,0,246,1795.3084663822472,52.19386151590616,96.4786342790689,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1110.jpg,glioma
196.0,932.6867,40.0,14062.0,0.0,35.332928093112244,41.947781575069804,11.0,0,242,1759.6163790697658,51.76840641686414,95.225724393236,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1111.jpg,glioma
196.0,877.90106,39.0,11280.0,0.0,32.79111527423469,39.919664244767446,6.0,0,223,1593.5795934149644,45.4267861075295,85.64268643301496,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1112.jpg,glioma
196.0,934.3633,45.5,13467.0,0.0,32.941485969387756,40.7585066386993,5.0,0,249,1661.2558634168952,43.858808023312584,84.55677759367823,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1113.jpg,glioma
196.0,995.78143,42.0,14830.0,0.0,33.605349170918366,42.20494611025506,4.0,0,240,1781.2574761695337,43.54189398150705,84.63262535586173,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1114.jpg,glioma
196.0,391.60724,74.0,3257.0,0.0,43.682975924744895,40.01275359153354,43.0,0,239,1601.02044997678,53.820493788539984,79.4415583471141,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1115.jpg,glioma
196.0,351.01495,80.0,2333.0,0.0,48.58169244260204,44.12335344610057,47.0,0,241,1946.8703193295155,62.649997156107226,90.60427332912019,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1116.jpg,glioma
196.0,796.88086,86.0,8675.0,0.0,39.36920041454081,47.23382253847337,6.0,0,244,2231.033991595995,46.677050111113516,74.71370129135745,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1117.jpg,glioma
196.0,717.5545,73.0,7696.0,0.0,45.49268574617347,49.95806781943925,20.0,0,247,2495.8085402516913,50.937278714782344,81.75617194148367,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1118.jpg,glioma
196.0,670.54443,66.5,7292.0,0.0,42.50566007653061,45.393370917534874,31.0,0,252,2060.558123256901,54.18670032481772,89.18520598068136,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1119.jpg,glioma
196.0,654.45337,47.0,8670.0,0.0,36.35235969387755,37.888564148303516,31.0,0,237,1435.5432932201104,47.99139411210115,83.2097439401489,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1120.jpg,glioma
196.0,635.7856,49.0,7286.0,0.0,42.34243463010204,42.47266769300383,40.0,0,247,1803.927500960331,57.4704791461053,99.66575464604709,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1121.jpg,glioma
196.0,610.0195,48.0,7486.0,0.0,42.51036352040816,41.61762652711596,41.0,0,247,1732.026837750506,59.20027262637692,103.00101000554135,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1122.jpg,glioma
196.0,619.14703,46.0,7027.0,0.0,38.704460299744895,38.77922245152695,36.0,0,248,1503.828093945012,59.48168596502771,103.29110880344233,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1123.jpg,glioma
196.0,988.9379,61.5,12574.0,0.0,30.67873086734694,41.96152801101748,4.0,0,221,1760.7698330194046,33.5849539622786,57.62169082759737,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1124.jpg,glioma
196.0,843.30145,68.5,10969.0,0.0,38.220344387755105,46.21831078611823,5.0,0,243,2136.132251922213,42.575319117217056,68.93352914184639,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1125.jpg,glioma
196.0,693.01807,70.0,7991.0,0.0,38.43285634566327,41.848854299809965,14.0,0,243,1751.326606206723,45.09523903932651,70.3498705417871,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1126.jpg,glioma
196.0,504.59586,90.5,4820.0,0.0,52.12832828443877,50.10149828323638,52.0,0,242,2510.160130225138,57.45749703121298,86.4055112950893,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1127.jpg,glioma
196.0,481.2237,70.0,5203.0,0.0,46.27652662627551,41.26421518773137,50.0,0,232,1702.7354550593998,55.44174194311493,89.24719258822306,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1128.jpg,glioma
196.0,451.23184,63.5,4689.0,0.0,45.68018574617347,39.656903314329526,48.0,0,240,1572.66998048208,57.55164993070551,93.97052270158791,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1129.jpg,glioma
196.0,1027.6782,28.0,14437.0,0.0,31.496193399234695,40.55142112135308,3.0,0,248,1644.417754961321,45.234835908022,96.5454937132941,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1130.jpg,glioma
196.0,1028.2307,29.0,14289.0,0.0,32.594068877551024,42.06449423920188,3.0,0,244,1769.4216755998477,44.03596882804327,92.92710224702297,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1131.jpg,glioma
196.0,1025.1145,33.0,13973.0,0.0,32.53567442602041,42.2180709677549,3.0,0,241,1782.365516238389,40.80785910736684,85.05396488014831,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1132.jpg,glioma
196.0,963.7935,43.0,13943.0,0.0,32.34634088010204,43.64397440742997,5.0,0,245,1904.7965020764027,45.753383665551134,99.89330092342213,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1133.jpg,glioma
196.0,963.4858,49.0,14127.0,0.0,32.595344387755105,43.14780431526424,5.0,0,239,1861.7330172283355,47.55002014597499,102.315435737917,224,224,1.0,c:\Users\LENOVO\Desktop\Summative-MLOP-Classification-Pipeline\data\train\glioma\Tr-gl_1134.jpg,glioma
